;Decay Energy:     20.0000 MeV
;Masses of products (Mev):    2808.3910    938.2720    938.2720    938.2720    938.2720
                    p01x                 p01y                 p01z                    p02x                 p02y                 p02z                    p03x                 p03y                 p03z                    p04x                 p04y                 p04z                    p05x                 p05y                 p05z
    -35.18101045395      -49.39182564983      -19.97940671047         -7.317767241605       60.79114563542       59.18405476544          50.23340150839       53.54874845080      -38.83089595198          36.93750655823      -116.2726157192      -35.57624348005         -44.67213037106       51.32454728286       35.20249137706     
    -38.67935220932      -50.93575394583      -67.52702310051          10.42577593503       11.22420835386      -4.980526403560          72.86989038144       25.85555408789      -81.48931520978         -88.65749910865       9.018789250701       77.34894131549          44.04118500150       4.837202253387       76.64792339835     
     15.90635138205       86.33842546511       13.19610985120          45.53099219817      -27.90124214273       28.37591810487          34.80500923543      -25.83815955181      -61.21605571325          2.285571698861       57.28158677496       56.45322671372         -98.52792451451      -89.88061054552      -36.80919895654     
     30.48885140494      -54.57368153879      -75.65504819279         -13.01863745257      -26.54322052941       37.35675109031         -42.29548199847       24.54891446165       80.71209564422          90.32813752917       92.24566777111      -22.94519927480         -65.50286948308      -35.67768016456      -19.46859926694     
     32.47690968425       86.36659697915       89.52489714936         -1.756679251416      -64.88074539631      -56.50241934004         -16.11948348550       11.33820690135       40.41830443139          26.66479395030       52.46388270349       24.28965712925         -41.26554089763      -85.28794118767      -97.73043936997     
     16.35458545660      -84.32156030360      -13.49040764333          5.418132456190       61.18623956352       6.199067818511          19.42265825244       65.07325680311      -31.84068828531          42.70975444819       25.48467813797       92.85647763889         -83.90513061342      -67.42261420099      -53.72444952877     
    -27.20843015690       164.2591581841       14.32510407881         -39.39496722642      -11.14453283916      -12.77613953357          46.05596995797      -112.7748346995       56.39404010762         -35.27234142099      -14.20865416216      -55.60159715421          55.81976884634      -26.13113648334      -2.341407498643     
     94.52426532129      -106.7601600492       45.20152705338         -8.948299586833      -.3275296909521       103.3535351223         -59.05855800761       36.82504021811      -3.394612441559          5.445219092924       47.10347977620      -79.48885686717         -31.96262681978       23.15916974579      -65.67159286691     
    -69.62920420250       55.96996089496       106.6753187202          41.64399179452       52.31319929449      -32.78414654406         -33.36797184061      -27.59445473381       25.70830756453         -41.93931965823      -13.60869547134      -71.10624435427          103.2925039068      -67.08000998430      -28.49323538644     
    -63.94729289756      -80.45665588871       61.39026438947          31.60774508115       88.12495500263      -61.39802900031          38.95057072735      -39.19886123934      -27.66634200715         -36.40318547595       26.80072014171       94.62260457703          29.79216256502       4.729841983714      -66.94849795903     
    -45.78114003494       17.99078493512      -21.74515223127         -.8957406923473      -103.2187548814       35.70162899552          34.21980303700       16.12691743627       4.606224902406         -2.630986232391      0.8519827239352       85.89532740199          15.08806392269       68.24906978604      -104.4580290686     
     25.51276688959      -79.62908622082       62.35203169512          18.63374632565       81.17365334720      -27.34367788297          45.67297641421      -81.45657199666       11.73182389652         -77.99224490818       42.27851882631       35.08699172783         -11.82724472126       37.63348604397      -81.82716943650     
    -175.1673248022       36.96791947894       52.35639792138          73.48920599045      -51.61472859600      -8.188210071938          15.79667434283      -40.36478777929      -34.36948800628          48.97090040496       25.91093554195       63.61538711689          36.91054406396       29.10066135440      -73.41408696005     
    -37.13338774731      -70.63937698300      -3.602298075712          67.07386538968       14.13494109403       72.31585225752         -6.491340576502       80.89383805646      -87.85225473357          19.57081961556       9.021596705407       71.01825901562         -43.01995668143      -33.41099887290      -51.87955846385     
    -12.53688284943       55.56326956857       15.10572494954         -13.32167548104       6.060209020157      -51.04399998533         -97.28472330028      -45.41170086308       27.63259780907          6.098277353432       52.10471871443      -3.183518764416          117.0450042773      -68.31649644007       11.48919599114     
     60.52222326895       31.35581505132       109.4071939905          2.503136924418      -11.65614714978      -83.98259431320         -69.88978974321       33.84759571084      -5.627804299249          8.641277881287       49.55256070401      -61.68441916910         -1.776848331453      -103.0998243164       41.88762379104     
     128.5877587029      -48.27132464710       112.3437952302         -63.52635597501       15.06916086656      -83.70113662901         -15.93411644408      -18.13764968612      -21.80425458878          34.71291862706      -23.19165222379      -16.34825624788         -83.84020491088       74.53146569044       9.509852235504     
     103.4275270474      -18.68364730023       10.04807836686         -121.3699089639       7.040440837326       6.760259499520          50.94947680208       102.6090691729      -23.43970610985         -3.673203726267      -39.17405055580       13.16060296610         -29.33389115931      -51.79181215423      -6.529234722627     
     80.66113464960       13.92931115290       18.16529710955          21.55749387829       101.5967210092       31.09825462742         -49.79929740940      -59.72541177915      -83.40671990292         -24.70249186440      -78.68994861400      -12.48574373119         -27.71683925410       22.88932823102       46.62891189714     
     81.94261045181       65.87440388113      -57.78443505018         -43.82476661375       68.86960283862      -5.010676651926          24.46034148116      -12.78477040810       56.99630202230         -40.26499690782      -107.1435561842      -61.08469588487         -22.31318841140      -14.81568012741       66.88350556467     
    -31.45967643557      -71.18145643314       101.3308939941          7.935770492987      -18.36056544005       1.266639650477         -3.274275614802      -43.06675729572      -99.25849675510          83.97537034614       85.35430259292      -9.170396013373         -57.17718878876       47.25447657598       5.831359123853     
    -103.9854891702       4.688038461747      -32.74683260196         -10.26730528382      -19.35048694235      -75.91261810351          3.749401052515       44.78116760954      -16.58007184359          105.2162282564       36.59711690287       74.54810624085          5.287165145174      -66.71583603181       50.69141630821     
